,y,x,mass,size,ecc,signal,raw_mass,ep,orig_x,orig_y,Worm,Rep,RNAi,Genotype
303,83.94093486060706,405.73186727094685,805.0314247821261,7.013653707230333,0.04767168407547801,4.199562483520358,2108.0,0.02053197202212379,1110.01018779919,392.0519414099259,9,1,L4440_RNAi,JM149
308,54.61513873476224,411.03213095767194,504.5074396869124,6.39920518420994,0.19931571387512384,2.8491149398000863,1146.0,0.047410844847280344,1139.7907880133184,393.15237970882026,9,1,L4440_RNAi,JM149
352,62.48004721060647,463.87689602753164,923.1955848576499,7.752078754246587,0.055149324495940615,3.8043095438949126,1998.0,0.02195524869724892,1139.4769787894465,446.5782863870703,9,1,L4440_RNAi,JM149
368,99.23495264052872,481.25025797992134,575.3565291147735,7.434572643506361,0.08362255400732413,2.058609060549195,1076.0,0.052402637060047774,1105.5478875658346,468.97412411266316,9,1,L4440_RNAi,JM149
423,58.52903162660709,548.3903705623608,789.8635932239996,8.191785912451396,0.03567130574683935,2.519737490112215,1297.0,0.03932923681324807,1155.338233147766,529.6839932445112,9,1,L4440_RNAi,JM149
455,103.21096665286268,584.4929471582784,643.208283750475,7.8453680784758415,0.02792803604131919,2.190360040424344,1115.0,0.04949900337089112,1116.2100061450226,571.7417298238427,9,1,L4440_RNAi,JM149
841,61.86609913394,1093.9981463737427,580.9394768869829,7.787310909276199,0.05190801274625501,1.877451463220866,1062.0,0.0535298469807737,1229.1818851878102,1070.2818993621545,9,1,L4440_RNAi,JM149
171,109.8440871613401,370.8065286913388,3276.3046784086805,6.127120930704876,0.02284048875645444,28.671460688225867,10837.0,0.0034736059712463883,788.4547856824188,257.00796183808643,8,1,L4440_RNAi,JM149
184,95.63442010967509,400.7637127801803,2686.347210835657,7.055317054842367,0.12654639097458178,13.49245208857688,9734.0,0.0038855460307912317,818.2523020257827,271.5494726268207,8,1,L4440_RNAi,JM149
215,114.10369039253379,447.84334830003206,4308.027514781859,7.876331088348471,0.03718335752267633,14.279511793743863,14343.0,0.0025980772031548986,833.1991648179564,319.86300404541305,8,1,L4440_RNAi,JM149
232,74.55636452594979,521.0589565613108,4417.990999303761,7.437505901309651,0.08631858701937724,17.765061916626223,14662.0,0.0025398302345280128,909.7899625887562,352.3955411905429,8,1,L4440_RNAi,JM149
272,93.94243666742886,583.7129037412323,4157.474236893489,7.595542103380329,0.0678524496039256,17.31531351367366,13805.0,0.0027026077568462286,933.7391821722198,413.45102228472524,8,1,L4440_RNAi,JM149
319,78.20131950596743,677.4941593455225,4827.824231494284,7.4446941543144165,0.024888768990883273,20.35111523360346,17396.0,0.002130470890760571,1004.5611579486701,476.9093110997252,8,1,L4440_RNAi,JM149
338,69.41313553757311,715.8916518128714,2715.468419926835,7.749859919047212,0.024806915102534657,8.994968059051253,8970.0,0.004233281044926622,1035.3892592439236,501.4292575876775,8,1,L4440_RNAi,JM149
402,94.83819820948025,819.8328577183871,868.2392918999221,7.963925723166492,0.0181749915558116,3.8228614250967823,2508.0,0.01741767137249779,1080.3838383838383,598.5152810152811,8,1,L4440_RNAi,JM149
424,56.233160350683704,882.8396611130244,2561.4295919155825,7.855145153723599,0.12790556042389792,8.65765675683683,7844.0,0.004876484288525168,1149.8677845573065,623.6586190246258,8,1,L4440_RNAi,JM149
470,103.64803464641938,946.5491904025288,2006.1027513699057,7.732340729106034,0.10166716114369617,7.533285749455424,5943.0,0.006558965362733707,1152.5738706423047,703.0295930949445,8,1,L4440_RNAi,JM149
483,71.00441649169358,1000.1498523503511,3041.1987007652288,7.23142553250601,0.10722085592041244,13.267577887100598,9520.0,0.003977052772025321,1211.5298728186926,724.5429976338362,8,1,L4440_RNAi,JM149
543,76.21727091351954,1109.3432545934425,2492.8429604653165,7.86026823317676,0.00914005975620316,8.770093857574972,8087.0,0.004721661855336262,1275.595868476839,813.1202020657615,8,1,L4440_RNAi,JM149
550,116.34474346157845,1086.706721226024,2544.4515897041233,7.902996741113933,0.03220747497253895,8.770093857574972,7922.0,0.0048256932551864985,1230.1143172779496,820.4724259832082,8,1,L4440_RNAi,JM149
575,75.54775653265528,1181.7394111601516,2589.876178402332,7.893548615850995,0.04472481785231566,8.994968059051253,8322.0,0.004581008610403658,1321.2959972214987,869.273117999479,8,1,L4440_RNAi,JM149
599,123.41075609978117,1196.0429208783999,2625.181428034108,7.574423727847368,0.11884759800138106,9.557153562741956,7488.0,0.005122560616525996,1292.8213551481927,910.3176289189652,8,1,L4440_RNAi,JM149
618,78.08205416454825,1272.9191072544713,2434.825416484436,7.7892584214381735,0.056257837172698284,9.107405159789394,8051.0,0.004743975252787076,1376.2140383283306,942.1028399907642,8,1,L4440_RNAi,JM149
659,125.21920082715656,1298.5558633469477,2095.2653722552513,7.330376830019257,0.07435610919204251,10.45665036864708,7737.0,0.004947923973195409,1355.3788033270728,991.5502548966998,8,1,L4440_RNAi,JM149
448,54.54035991105741,705.9140857366913,1588.4739318065085,7.636180896584326,0.0711672804974287,5.95812026318619,4738.0,0.008483708823124329,722.6513558384062,683.2265264711308,4,1,L4440_RNAi,JM149
451,53.53173255985905,908.9904666663058,1031.9268947633132,7.7687166172921875,0.12772946690165254,4.688356928408806,2940.0,0.014555979875480943,925.7165168007572,685.5875059157596,4,1,L4440_RNAi,JM149
457,60.2351017402126,1029.143806186802,799.8532268070772,7.9607199061304295,0.04104611361831924,2.9302230802555034,2015.0,0.023039945115501108,1045.7420930516546,694.283551105141,4,1,L4440_RNAi,JM149
459,68.39376067802527,578.4684454554607,1880.1288023946063,7.79608219588983,0.11828340648672231,6.641838981912475,6123.0,0.006420516349052552,594.9934022546626,694.9634266715154,4,1,L4440_RNAi,JM149
460,61.59768861209034,1166.3134123404432,1954.3611204277456,7.114824008764794,0.06347101679195535,8.79066924076651,6144.0,0.006396928139134939,1182.8702084062172,697.9218851516817,4,1,L4440_RNAi,JM149
462,67.37023684913686,757.8428323560116,1777.2779722776381,7.841226423919392,0.09701693997649191,7.9116023166898595,5366.0,0.0074047821168068155,774.3600791382721,696.9162453286436,4,1,L4440_RNAi,JM149
469,78.93231761111906,488.1538800186954,1690.1526726913744,6.949054256689418,0.1309167083168556,7.813928214014676,6167.0,0.0063712915026866625,504.5164123901988,704.0020226537217,4,1,L4440_RNAi,JM149
472,77.33858207041999,637.042550309645,1517.7578814696756,7.917580133204342,0.05067485142835439,5.762772057835823,4584.0,0.008798069431936676,653.4110303108308,704.87888538516,4,1,L4440_RNAi,JM149
473,71.44072654660351,1130.7604144024067,1076.4662855831968,7.700865536181729,0.09125156639958285,4.688356928408806,3611.0,0.011487497363754328,1147.158787768805,707.1736684511387,4,1,L4440_RNAi,JM149
475,79.14041616303143,841.1888919921175,857.0902509747348,8.156796756897485,0.1278483892688218,3.418593593631421,2149.0,0.02124604370951578,857.4993732193732,710.0676923076923,4,1,L4440_RNAi,JM149
477,91.27758250234103,463.7507982973696,1544.7159338080262,6.808811311561396,0.06606647365510454,7.7162541113394925,6122.0,0.006421643937035173,479.91185583306986,715.9406892190958,4,1,L4440_RNAi,JM149
480,94.37648040797978,532.3084011428583,1868.6032582789346,7.204579386887796,0.056564018177012024,8.009276419365042,5535.0,0.007159745583280397,548.4086038367049,720.1766765981914,4,1,L4440_RNAi,JM149
482,88.19604240920523,963.274479085098,2800.023501389484,7.850699395979623,0.029913341391458216,9.279039754142428,8692.0,0.004424599997059083,979.4179021174173,721.147730840339,4,1,L4440_RNAi,JM149
484,83.25300546714391,1251.5648184171598,3975.4336529826414,6.986533533834228,0.15258351546861193,24.809222079496596,16192.0,0.0023195223981365746,1267.750571239036,720.9887226358074,4,1,L4440_RNAi,JM149
489,92.55707976568317,1080.3314063817124,1587.8878871904574,7.855910044689385,0.028012331246697744,5.95812026318619,4795.0,0.008372976416459335,1096.3863566463676,727.4503906009719,4,1,L4440_RNAi,JM149
503,113.14458848672825,1188.432568573267,2045.1980359156662,7.38716319345949,0.08330410353439381,8.986017446116877,6346.0,0.006178581805561158,1204.1310473279527,749.8286928697646,4,1,L4440_RNAi,JM149
477,79.65893887379396,551.2047586786034,2126.998693482153,6.775357589051562,0.10016656189812227,11.170233838855946,6636.0,0.0059413255654691514,548.4582056892779,653.4028951354991,6,1,L4440_RNAi,JM149
499,126.8529774789955,542.2051493157162,1792.8225311363794,6.456271460326191,0.14166747481354788,10.454193208160053,5774.0,0.006899028344514622,511.91069574247143,684.5886252895599,6,1,L4440_RNAi,JM149
521,83.16787932326126,641.4130673534501,2349.8305377547154,7.177945368739601,0.13269465092052443,10.310985082020874,6592.0,0.005983724979402218,616.6348234146936,712.5789072736692,6,1,L4440_RNAi,JM149
538,120.00067551314565,624.6073403877006,2046.3725184657956,7.520898255108935,0.09859795382921882,7.948051000724424,6122.0,0.006477499987621051,580.4802127436229,730.7978935582071,6,1,L4440_RNAi,JM149
567,84.76588675929288,732.3370515181862,2576.815417685314,7.417652144871587,0.040676588159657016,12.02948259569102,7556.0,0.005174661165031444,686.5653152527301,770.7119515380554,6,1,L4440_RNAi,JM149
577,125.93299863024662,702.9201946047549,1921.6382405985707,7.866363901916423,0.04585620774320202,6.301157550123867,5682.0,0.007019796513375538,637.8609382568842,784.4220292879234,6,1,L4440_RNAi,JM149
613,126.25838317780908,807.8325317254821,1094.7545202709523,8.007019943113413,0.05505370771813362,3.7950153426882385,2758.0,0.015823099625768056,719.5000327032507,850.3140820197527,6,1,L4440_RNAi,JM149
682,98.10876220813397,982.2025366284831,536.6724527065726,7.606850604383631,0.13648581911170823,1.8617056398093246,1049.0,0.059255747845416845,873.1387591727819,937.4486991327552,6,1,L4440_RNAi,JM149
726,113.99262754603983,1062.021743243653,643.0760904279824,7.959163953343955,0.06258996759348284,2.2197259551572714,1128.0,0.05258367592320049,925.4684333593141,999.77853245741,6,1,L4440_RNAi,JM149
766,106.41919858378073,1181.1378406036567,1199.5112645417616,7.707105467657057,0.15560921114413542,5.728325045567153,3678.0,0.011346165489725288,1023.129835243553,1068.395236389685,6,1,L4440_RNAi,JM149
799,130.6874482430468,1225.4712386946505,832.8268575623944,7.062198336519472,0.05144636276334498,3.723411279618649,2086.0,0.022230093868299106,1042.5311667096553,1115.0641389390423,6,1,L4440_RNAi,JM149
810,117.64048548919739,1280.8665864502395,1816.2370597601353,7.318468708017991,0.08248958843375997,7.804842874585245,5104.0,0.007887214032974047,1093.908180563769,1139.5441356199487,6,1,L4440_RNAi,JM149
830,101.11853927658434,1327.5138789355567,1627.05912513028,7.387597471446534,0.1480298671328693,6.730781928541404,4345.0,0.009414896750180647,1140.6349073625843,1155.8400739338995,6,1,L4440_RNAi,JM149
853,101.44638605928499,1387.2107263950934,3186.3808065967282,6.313833572562906,0.10337277099250196,18.259036082745297,9401.0,0.004110854717256705,1186.999617977528,1193.4450561797753,6,1,L4440_RNAi,JM149
861,123.44221590531068,1363.3177972223855,1494.4484003254004,7.5444000627001895,0.10868898276315579,5.871533171706331,4697.0,0.008638885291525318,1154.5989650711513,1195.6555507642183,6,1,L4440_RNAi,JM149
872,109.00876027200063,1418.805121725513,1758.5957889891158,6.886779219129165,0.062045964741598784,10.310985082020874,5683.0,0.007018461091084001,1206.915187296417,1219.1114820846906,6,1,L4440_RNAi,JM149
747,143.3566595049714,1256.4687109710396,535.6014720518444,6.37719943540998,0.08741841456057324,2.893559207556296,1176.0,0.028213302222480658,1348.6581412842781,749.7010873281816,5,1,L4440_RNAi,JM149
991,172.23287079411705,377.2344610804829,1415.8661357885592,6.554303459009314,0.05026420962046931,7.838248992620852,4129.0,0.006454378176826555,503.5677514486755,994.0552048841059,5,1,L4440_RNAi,JM149
996,188.67851593119883,426.8730740718323,1814.2982504695387,6.452132338159927,0.00857072360648569,9.339969594010828,5316.0,0.0049269818830954765,555.7269148463681,997.7798279969314,5,1,L4440_RNAi,JM149
448,126.11632573451715,380.89144866221426,2971.873710330125,6.124349289239864,0.042072521191165384,22.881964918451096,10151.0,0.00373525394016504,596.9126785229023,662.0969232162806,3,1,L4440_RNAi,JM149
457,131.99501735162863,406.7230947860418,1948.915278681723,6.733876265044229,0.11330150619204549,9.691185141932229,7544.0,0.0051044735985974095,618.6634283346378,677.2210046503062,3,1,L4440_RNAi,JM149
464,121.00408339960461,464.13888050861027,2415.5278966266083,7.349032869132785,0.13087536117676557,9.870651533449493,7349.0,0.005248377183212141,676.0173854898028,688.5301459935362,3,1,L4440_RNAi,JM149
471,87.81221820365602,591.7802409517744,2783.8826652157913,7.787118517233704,0.01695633987947923,10.22958431648402,8512.0,0.004492942955305383,806.8008316142341,705.5509283135636,3,1,L4440_RNAi,JM149
487,125.63128470466927,537.0226974634911,2960.5673276645375,7.082492567371445,0.10989416531782334,17.40823997717456,10308.0,0.003675873778528084,741.8654259994544,720.1133270693783,3,1,L4440_RNAi,JM149
496,82.50471275483494,713.961124649765,3269.9673866402995,7.837980243963786,0.029671310071076366,11.755048644380759,10190.0,0.0037203250806969995,922.079306275898,746.3824263878598,3,1,L4440_RNAi,JM149
513,119.50959763226945,671.1562582799006,2525.3613282351735,7.729211929569385,0.06220525110613442,9.421985554656334,8031.0,0.004777338644256572,868.5317841026188,764.6657783463028,3,1,L4440_RNAi,JM149
522,65.65617420542958,860.8757959232769,855.2470887755193,7.785229579228927,0.11595387665951509,3.4995946345866384,2224.0,0.020258893392939435,1064.6136816703388,785.7746301542336,3,1,L4440_RNAi,JM149
530,108.72151729438957,814.4289399308702,1248.9963517643953,7.871671725132964,0.08115577950969331,4.9353257667247465,3475.0,0.011930144901728444,1005.4197140599181,808.3136719591924,3,1,L4440_RNAi,JM149
542,66.58208510818633,984.3522940367172,3075.0668854525516,7.640118742392181,0.1145270825102547,12.383181014691182,9377.0,0.004058463128168581,1178.7592868189909,832.8711663602674,3,1,L4440_RNAi,JM149
551,105.12240167991973,935.310999229554,3539.615639894988,7.732511920935697,0.04876456785343334,13.011313385001603,10826.0,0.003492680229610904,1118.8541296962937,850.2428890128276,3,1,L4440_RNAi,JM149
568,72.54291801097969,1081.3827291111434,2235.253906347517,7.887855586705693,0.01899548471985433,7.268388856449172,7122.0,0.005426462749791292,1266.497631473304,874.733079084705,3,1,L4440_RNAi,JM149
577,105.8625747433336,1045.9852613009355,1812.3413547370856,8.001847214573212,0.037326241350029904,7.268388856449172,6034.0,0.006480381975788562,1221.198544338268,892.373174233797,3,1,L4440_RNAi,JM149
582,68.21160726878577,1167.6575924605124,1590.6106280175063,7.629923217745975,0.09368487284130224,6.101857311586959,4412.0,0.009121422182984076,1348.1170596863365,903.0240889089473,3,1,L4440_RNAi,JM149
599,72.2490804740678,1230.7090490070077,2207.6160820538585,7.559056704720615,0.0750578815716496,8.614386792828649,6694.0,0.0057973584047209155,1405.0689781318592,930.3785464596374,3,1,L4440_RNAi,JM149
606,118.37134355399974,1150.8343478545476,2116.3574219673296,7.481759318042116,0.09571991131022933,8.345187205552753,5827.0,0.00672902964509495,1313.7346618613526,943.2344286622854,3,1,L4440_RNAi,JM149
613,104.00117426465903,1217.1699135307713,1415.6308962881744,7.40332811925686,0.0904423632206506,5.832657724311064,4648.0,0.00861082288096233,1380.6248098377282,954.7503803245436,3,1,L4440_RNAi,JM149
636,124.45410849175039,1260.8611251993102,1393.4667969357924,6.997184424046945,0.16320727854302103,7.088922464931908,3700.0,0.01110874572544695,1413.4780732822462,990.0761156545817,3,1,L4440_RNAi,JM149
362,78.37072414895783,1275.4657786860741,1508.3589691395669,7.184695259758861,0.11483223164881234,6.7332864771104495,4388.0,0.007906773191511845,1168.1828528589926,500.6802971444149,7,1,L4440_RNAi,JM149
380,83.86833449234791,1238.9911171285985,2095.4398709835023,7.508503486550121,0.0703789679126477,8.275260479502155,7429.0,0.004470600470698588,1144.5174892072214,528.9747350863422,7,1,L4440_RNAi,JM149
395,115.78210660887112,1232.321195190779,1008.1426027636974,7.117167527948393,0.08868558385396053,4.934316807653459,3251.0,0.01109532212328491,1160.678443968594,557.290812684817,7,1,L4440_RNAi,JM149
407,67.05589140520829,1160.8166661912237,1400.215192438495,7.622419395392005,0.06106327852051509,4.882917674240402,3587.0,0.009913870704186768,1074.8414947507524,568.2068497173482,7,1,L4440_RNAi,JM149
423,102.76215417011508,1159.4915004050342,752.2777166335003,7.649811055368416,0.06517799501230732,2.6213558040659,1687.0,0.024917362653917897,1097.5181743645805,595.8195545230938,7,1,L4440_RNAi,JM149
428,65.32853136071685,1087.8941376730645,749.9647556299127,7.978751508579887,0.03049666800933434,2.4671584038267294,1579.0,0.02726259836794025,1019.0973202659173,615.2522102666027,7,1,L4440_RNAi,JM149
467,105.52010768012087,1054.3674235395497,1233.3222062462994,8.05406817512856,0.02366239596474326,4.214728939870663,3469.0,0.010299006619595886,1020.6370077099396,667.5688685142738,7,1,L4440_RNAi,JM149
490,64.56219864398486,970.0606881915794,589.3424637141101,7.795613225224802,0.10181309325215604,1.953167069696161,1071.0,0.04892040095368544,930.3641200069771,692.7875457875458,7,1,L4440_RNAi,JM149
682,66.49647821782287,533.7232423681936,1738.4214902964093,7.613540468306396,0.1935940853881786,6.7332864771104495,4934.0,0.006947943203533202,604.9481993968423,983.4739518656496,7,1,L4440_RNAi,JM149
736,71.50722111011078,435.92619929769404,2289.6257970180313,7.038596762535765,0.0702980992387607,9.920032748719976,6310.0,0.005321605315044415,535.0463116778162,1052.053068737934,7,1,L4440_RNAi,JM149
761,76.05882021685079,375.9387471892948,2239.66583934054,6.5817744491672485,0.177263841819604,13.106779020329501,6460.0,0.00518919335966547,493.1491715243035,1095.2252949006288,7,1,L4440_RNAi,JM149
136,135.89460493200045,1284.7803523769444,2246.548214504383,7.150928928292764,0.099839834105193,11.886745127995553,5888.0,0.003482893342922344,1286.0907789351372,324.99520687222474,2,1,L4440_RNAi,JM149
150,160.2529424226193,1262.2577766516772,539.3319260035629,7.682681530925122,0.15372331085843327,2.470578399152017,1690.0,0.015260175219250313,1298.2752808988764,355.8518582541054,2,1,L4440_RNAi,JM149
162,144.46940726394087,1222.1051875516387,2683.234600226196,7.9112573007144125,0.07645369973720186,9.742469536278708,7276.0,0.0027748340900376665,1266.6433063479378,385.19071609742537,2,1,L4440_RNAi,JM149
198,179.4119232648486,1153.0262622115324,548.7947074191829,7.987232868667764,0.1414906948745998,2.144275591716845,1236.0,0.024058080649217845,1268.179733288032,462.5891446530196,2,1,L4440_RNAi,JM149
207,145.00296807166274,1104.9190283121018,2861.5357771461295,7.867648782985158,0.12657817498073903,11.8401304412191,8579.0,0.0023301356712138663,1216.3151318683108,491.02055809862026,2,1,L4440_RNAi,JM149
313,182.94767996128257,856.4156588468591,569.3051696008223,7.742340107791355,0.06562849137268686,1.9112021578345793,1056.0,0.03118670891079586,1142.7629575042988,731.4031769426022,2,1,L4440_RNAi,JM149
327,138.30092410313887,794.300174169536,611.864378627724,7.899977530311725,0.106069410065625,2.6570371462578297,1284.0,0.022675885366460122,1075.5992686271522,768.0188176138961,2,1,L4440_RNAi,JM149
355,171.03948325244437,740.2897680948223,1255.519973636989,8.080700946020423,0.03404881654401173,4.055477749551424,3170.0,0.006961341047418434,1081.683002895968,830.8831588327022,2,1,L4440_RNAi,JM149
370,123.15489667033535,671.2399661984232,1126.8634381339784,7.897514095097913,0.12107973608368301,4.847927424751128,3008.0,0.007401953986410862,1008.5951021758915,872.3435922892363,2,1,L4440_RNAi,JM149
394,160.85357311641656,632.6595557157223,597.9265872815646,7.835373450128966,0.04695912397516237,2.7036518330342827,1324.0,0.021639834407339013,1025.8385436968895,923.4542761362751,2,1,L4440_RNAi,JM149
406,116.23871629666883,568.132549065424,1023.0059159960408,8.235215993891906,0.01904541216199443,3.449486821457533,2266.0,0.010423868260964225,957.6580242413196,962.2568121753395,2,1,L4440_RNAi,JM149
419,165.67565482380292,564.3741641277046,1166.9520687617282,8.128794183577575,0.055892729058131446,3.8224043156691585,2678.0,0.00849756895808011,1000.5769753135735,987.07817368379,2,1,L4440_RNAi,JM149
428,110.64479572695882,500.0910102117916,1328.0990409479268,7.276500332695187,0.11026388314715595,6.339597401597628,3369.0,0.006486997845348261,923.1161419395598,1021.1448527605208,2,1,L4440_RNAi,JM149
435,139.40174854283327,504.66935073070795,1070.3198230741407,7.628774846137739,0.07157770835051486,4.102092436327878,3222.0,0.006830822510895888,951.0145899568834,1029.4875223204565,2,1,L4440_RNAi,JM149
176,76.52425379643876,1279.7737732988292,807.159361879734,6.477666678162459,0.10726587731484448,4.0098073175258175,1771.0,0.020313565987395185,1080.9058877644893,257.47175712971483,1,1,L4440_RNAi,JM149
207,70.29334540515936,1223.5156226609101,1105.1474501247544,7.068641957250425,0.20061680117886285,5.34640975670109,3801.0,0.008044986033475946,1054.225223409259,307.3911509776255,1,1,L4440_RNAi,JM149
232,93.76457269974492,1202.6971958387635,2069.3204707620503,7.493524012514579,0.23232111407989287,9.4304727652922,7296.0,0.003943963490958433,1068.2850094195749,335.4380371400377,1,1,L4440_RNAi,JM149
262,65.95288298437879,1132.2990228144636,1065.7548060146166,8.071637536489533,0.05787305543315389,3.6756567077319993,2907.0,0.01096017853138524,1016.3154502699878,390.4703710155025,1,1,L4440_RNAi,JM149
287,96.9501464612814,1098.2837578529227,1854.6101400467558,7.850966320477924,0.03168628357773722,7.277057724398706,5281.0,0.005585533415727956,1032.4613028507367,433.56538276745675,1,1,L4440_RNAi,JM149
330,67.49543844968241,1008.98775009767,639.1558608445088,7.9783471129464925,0.08225273703028753,2.450437805154666,1432.0,0.0272543491892973,971.947197211734,505.5334301481266,1,1,L4440_RNAi,JM149
372,103.88415896964932,963.6326298644907,2101.398929302257,7.67360199416141,0.04598847544415898,7.499824797594584,5919.0,0.004935145993814928,988.8869591335535,561.1595964593014,1,1,L4440_RNAi,JM149
453,74.291031329151,823.3135873288105,700.8252122742346,7.872598205200731,0.09796322462981098,2.8959719515464237,1820.0,0.019592365647868384,909.2932824751007,680.4493006993007,1,1,L4440_RNAi,JM149
485,96.86110374970747,768.74134444236,1284.9204781938286,7.641941627928087,0.06486714480483363,5.86619959415814,3635.0,0.00846295315001843,909.9794845122515,739.500693481276,1,1,L4440_RNAi,JM149
513,64.07359679699232,711.7991954231923,1957.9740620096436,7.949206832112795,0.0561840086181286,6.311733740549897,5915.0,0.00493875148107124,858.3879133798544,780.1914631371359,1,1,L4440_RNAi,JM149
556,106.95333761297672,654.032975438809,851.8984157465729,8.058332224428813,0.0232697347894509,2.8588441060137773,2069.0,0.016597860111677982,876.7446066681194,849.7517977772935,1,1,L4440_RNAi,JM149
560,68.33818757756637,619.7790623116973,1975.3870215644547,7.929760488201667,0.06398065107998113,6.942907114604887,5811.0,0.005034379073447065,828.1691758293393,867.2128371393666,1,1,L4440_RNAi,JM149
617,72.49151998206446,538.9599697751245,1650.3698617716677,7.617100794717355,0.05887715148267869,6.014710976288726,5133.0,0.005761675010354272,802.0074464016558,943.793120514724,1,1,L4440_RNAi,JM149
620,101.2230654920603,550.7060133553036,952.292110066849,7.575229933292016,0.08338930696014298,4.19544654518905,3011.0,0.010516852192919365,833.0463955709774,943.5588521969668,1,1,L4440_RNAi,JM149
648,63.3594525237196,473.3924121146687,1893.3716107828386,6.852156964280825,0.12265233189624775,9.244833537628967,6157.0,0.004729700147129831,769.1754451329516,1001.2784139932544,1,1,L4440_RNAi,JM149
658,93.97681286019531,470.89980243849595,1764.9835209309472,7.218837577503845,0.05118664348198556,7.75971971632311,6491.0,0.004468639056518794,796.6767638520762,1014.9646598510665,1,1,L4440_RNAi,JM149
410,104.37033048287958,1286.3168484505645,579.0327678097847,7.271761899757208,0.10376436818961618,2.3786557363078007,1083.0,0.07264572748079383,1394.4665492957747,537.1103286384977,6,1,ELT-2_RNAi,JM149
435,98.50808102638462,1189.4952984967865,977.9673155848358,6.8651004283689385,0.043688286977563905,4.417503510285916,2509.0,0.023882270698237285,1305.1362056984017,574.9107018763029,6,1,ELT-2_RNAi,JM149
445,87.23050851671519,1126.7429158215696,1709.913666442979,6.341296628078379,0.10641242774768894,10.194238869890574,5120.0,0.010714072772127813,1243.9139507154214,592.7118441971384,6,1,ELT-2_RNAi,JM149
457,58.479760140038024,1016.3972705978023,616.41164366605,7.087459614891873,0.11631262879935893,4.07769554795623,1945.0,0.03251444852151181,1132.292723263506,616.0242557883131,6,1,ELT-2_RNAi,JM149
509,85.9511302127571,882.4853793599518,7688.834763633801,5.731850690977586,0.12426956521016252,59.80620137002471,25280.0,0.0020379415615310596,1024.5619392760862,700.173818888938,6,1,ELT-2_RNAi,JM149
513,66.27032100186466,831.1096714049723,1995.0125468375854,7.160876121213738,0.04857889944192355,8.495199058242147,7382.0,0.007250607411839468,969.7933912451031,705.3895418157043,6,1,ELT-2_RNAi,JM149
553,83.382338607066,727.4620380430035,2897.2026868229013,7.3238641869667696,0.05619775033902367,11.553470719209319,10538.0,0.0049968864964866945,884.5642739854562,766.8033075299085,6,1,ELT-2_RNAi,JM149
557,112.37091543638621,768.7866486829972,1148.5509126743382,7.080538374208493,0.042297783565640124,5.436927397274974,4399.0,0.012638359720591005,934.4686390532545,774.3937869822486,6,1,ELT-2_RNAi,JM149
588,91.8282439328093,642.7800158707876,1339.8627954659512,7.266580732118347,0.07398589531029386,5.436927397274974,5520.0,0.009879545003276759,812.4694395130612,812.0218108039563,6,1,ELT-2_RNAi,JM149
605,99.95777491846911,584.8275125370916,10276.812204736689,5.569014327209293,0.04409446827207352,86.65103039406989,35038.0,0.001464080495808752,764.1757431471746,845.071785206494,6,1,ELT-2_RNAi,JM149
606,129.11925805349847,652.8496816291124,581.0716155837628,7.031591203547116,0.20396580778617385,3.0582716609671725,4680.0,0.011811572033223793,838.0701754385965,840.9461988304093,6,1,ELT-2_RNAi,JM149
615,100.67320647206134,552.3922901129929,1739.8167671279914,5.050448618687255,0.037186953465932635,19.029245890462406,10556.0,0.004988043661896682,735.44140625,860.134765625,6,1,ELT-2_RNAi,JM149
620,137.47594222924135,614.306986467622,12514.447636677669,6.1219992460957835,0.18260678287822693,76.45679152417931,41258.0,0.0012412807785313297,807.2629792549147,865.5691593352884,6,1,ELT-2_RNAi,JM149
648,144.25917539179818,536.9010116808583,5769.599392395736,5.071826401998142,0.148564441139735,64.5635128426403,24730.0,0.002083981804180406,740.9460510041816,906.063136816067,6,1,ELT-2_RNAi,JM149
657,129.17967634590946,487.7167896487164,588.8871987173455,6.83681693347724,0.15114090302428396,3.398079623296858,4476.0,0.012400505913770642,690.1863819965378,914.4258511252164,6,1,ELT-2_RNAi,JM149
29,126.79853770602836,1254.3225873842114,1180.5318562230007,7.0706814041594095,0.09437923938162746,5.529423214159253,3138.0,0.023062838527103127,1471.1399947957325,661.7353629976581,8,1,ELT-2_RNAi,JM149
35,113.93674562445221,1089.6276691923367,674.8968223059933,7.681145747868608,0.1478268377425643,2.7647116070796267,1586.0,0.054708502522520734,1311.895311788803,705.6781975421029,8,1,ELT-2_RNAi,JM149
36,136.5835688946529,1140.2620607484723,823.2696785526,7.7064617198041,0.10608392231606896,3.3790919642084325,2038.0,0.039088086848191296,1367.2141791044776,709.7455223880597,8,1,ELT-2_RNAi,JM149
38,141.68180587608776,1011.4317790827354,1130.459857117003,7.704300746985414,0.10682788492967538,4.300662499901642,3268.0,0.021997039650541114,1247.8051630434782,758.3739130434783,8,1,ELT-2_RNAi,JM149
42,114.51618465825982,880.3600719306901,2888.8164392196454,6.600876100288914,0.12555695222565402,15.973889285348955,9962.0,0.0065087607180993046,1115.3107188430456,777.4260952786049,8,1,ELT-2_RNAi,JM149
43,136.8348279891227,956.1449749016219,915.1195419433565,7.451983476732607,0.11852722815543487,4.300662499901642,2651.0,0.028177243798338046,1194.1678415575695,772.6273917421954,8,1,ELT-2_RNAi,JM149
